run_id,pk,windowdiff,graph_cov@6,timestamp
fas-pulws,0.0,0.0,0.261,1752681717
fahfptihbocwwb,0.0,0.0,0.0,1752681721
fahfptihbocwwb,0.0,0.0,0.115,1752681721
cmossm,0.0,0.0,0.0,1752681722
cmossm,0.0,0.0,0.128,1752681722
ignoapsb,0.0,0.0,0.0,1752681722
ignoapsb,0.0,0.0,0.182,1752681722
wbsaboojsathi,0.0,0.0,0.0,1752681723
wbsaboojsathi,0.0,0.0,0.171,1752681723
mcfnsfdc,0.0,0.0,0.0,1752681724
mcfnsfdc,0.0,0.0,0.171,1752681724
sspftdp,0.0,0.0,0.0,1752681728
sspftdp,0.0,0.0,0.207,1752681728
dog,0.0,0.0,0.0,1752681730
dog,0.0,0.0,0.333,1752681730
ay,0.0,0.0,0.0,1752681731
ay,0.0,0.0,0.09,1752681731
sdgtbpcccc,0.0,0.0,0.0,1752681734
sdgtbpcccc,0.0,0.0,0.375,1752681734
fafspup,0.0,0.0,0.0,1752681735
fafspup,0.0,0.0,0.353,1752681735
pb-gbocwwb,0.0,0.0,0.0,1752681736
pb-gbocwwb,0.0,0.0,0.273,1752681736
sgiavowwst,0.0,0.0,0.0,1752681737
sgiavowwst,0.0,0.0,0.081,1752681737
lly,0.0,0.0,0.0,1752681737
lly,0.0,0.0,0.13,1752681737
ak,0.0,0.0,0.0,1752681741
ak,0.0,0.0,0.286,1752681741
wbmwwsda,0.0,0.0,0.0,1752681743
wbmwwsda,0.0,0.0,0.188,1752681743
irdpp-rihrdu,0.0,0.0,0.0,1752681743
irdpp-rihrdu,0.0,0.0,0.113,1752681743
ky,0.0,0.0,0.0,1752681747
ky,0.0,0.0,0.095,1752681747
htaschrt4,0.0,0.0,0.0,1752681748
htaschrt4,0.0,0.0,0.194,1752681748
sebwodap,0.0,0.0,0.0,1752681749
sebwodap,0.0,0.0,0.429,1752681749
sby,0.0,0.0,0.0,1752681750
sby,0.0,0.0,0.128,1752681750
asy,0.0,0.0,0.0,1752681751
asy,0.0,0.0,0.182,1752681751
rcmrf-mh,0.0,0.0,0.0,1752681753
rcmrf-mh,0.0,0.0,0.286,1752681753
wbtisswcec,0.0,0.0,0.0,1752681755
wbtisswcec,0.0,0.0,0.2,1752681755
bmfe,0.0,0.0,0.0,1752681756
bmfe,0.0,0.0,0.162,1752681756
sopaatdapwhsn,0.0,0.0,0.0,1752681760
sopaatdapwhsn,0.0,0.0,0.429,1752681760
is-mesifai,0.0,0.0,0.0,1752681760
is-mesifai,0.0,0.0,0.214,1752681760
dmadls,0.0,0.0,0.0,1752681762
dmadls,0.0,0.0,0.176,1752681762
opetfesime-mp,0.0,0.0,0.0,1752681763
opetfesime-mp,0.0,0.0,0.273,1752681763
pdunwfs,0.0,0.0,0.0,1752681764
pdunwfs,0.0,0.0,0.086,1752681764
uyegp,0.0,0.0,0.0,1752681766
uyegp,0.0,0.0,0.13,1752681766
atesgephmgchrt2,0.0,0.0,0.0,1752681768
atesgephmgchrt2,0.0,0.0,0.207,1752681768
css,0.0,0.0,0.0,1752681769
css,0.0,0.0,0.182,1752681769
dor,0.0,0.0,0.0,1752681772
dor,0.0,0.0,0.333,1752681772
ignvpyr,0.0,0.0,0.0,1752681773
ignvpyr,0.0,0.0,0.214,1752681773
cs-tn,0.0,0.0,0.0,1752681774
cs-tn,0.0,0.0,0.064,1752681774
htasthrt3,0.0,0.0,0.0,1752681776
htasthrt3,0.0,0.0,0.194,1752681776
ftthip,0.0,0.0,0.0,1752681777
ftthip,0.0,0.0,0.353,1752681778
peacetp,0.0,0.0,0.0,1752681779
peacetp,0.0,0.0,0.107,1752681779
ipr,0.0,0.0,0.0,1752681780
ipr,0.0,0.0,0.188,1752681780
ueas,0.0,0.0,0.0,1752681781
ueas,0.0,0.0,0.133,1752681781
ksp,0.0,0.0,0.0,1752681784
ksp,0.0,0.0,0.167,1752681784
awwfu,0.0,0.0,0.0,1752681785
awwfu,0.0,0.0,0.3,1752681785
uwps,0.0,0.0,0.0,1752681787
uwps,0.0,0.0,0.194,1752681787
bnlbks,0.0,0.0,0.0,1752681789
bnlbks,0.0,0.0,0.176,1752681789
cbsp-hsrt,0.0,0.0,0.0,1752681790
cbsp-hsrt,0.0,0.0,0.75,1752681790
ds,0.0,0.0,0.0,1752681792
ds,0.0,0.0,0.25,1752681792
mbabocwwb,0.0,0.0,0.0,1752681792
mbabocwwb,0.0,0.0,0.087,1752681792
sms,0.0,0.0,0.0,1752681794
sms,0.0,0.0,0.176,1752681794
adthsg,0.0,0.0,0.0,1752681795
adthsg,0.0,0.0,0.4,1752681795
mmacy,0.0,0.0,0.0,1752681798
mmacy,0.0,0.0,0.15,1752681798
ksy,0.0,0.0,0.0,1752681799
ksy,0.0,0.0,0.092,1752681799
dpgsssscl,0.0,0.0,0.0,1752681801
dpgsssscl,0.0,0.0,0.107,1752681801
fae-hsb,0.0,0.0,0.0,1752681801
fae-hsb,0.0,0.0,0.154,1752681801
tipii,0.0,0.0,0.0,1752681804
tipii,0.0,0.0,0.5,1752681804
pofaftcw,0.0,0.0,0.0,1752681805
pofaftcw,0.0,0.0,0.2,1752681805
ae,0.0,0.0,0.0,1752681806
ae,0.0,0.0,0.122,1752681806
sfacfippr,0.0,0.0,0.0,1752681808
sfacfippr,0.0,0.0,0.122,1752681808
cfpgs,0.0,0.0,0.0,1752681811
cfpgs,0.0,0.0,0.14,1752681811
cdpnerwa,0.0,0.0,0.0,1752681812
cdpnerwa,0.0,0.0,0.194,1752681812
ismpsspr,0.0,0.0,0.0,1752681813
osc,0.0,0.0,0.0,1752681813
ismpsspr,0.0,0.0,0.14,1752681813
osc,0.0,0.0,0.2,1752681813
mmky,0.0,0.0,0.0,1752681815
mmky,0.0,0.0,0.4,1752681815
dls,0.0,0.0,0.0,1752681816
dls,0.0,0.0,0.194,1752681816
obcpms,0.0,0.0,0.0,1752681819
obcpms,0.0,0.0,0.133,1752681819
iasirfa-sw,0.0,0.0,0.0,1752681820
iasirfa-sw,0.0,0.0,0.194,1752681820
sreehispshecioutp,0.0,0.0,0.0,1752681822
sreehispshecioutp,0.0,0.0,0.273,1752681822
pmsm,0.0,0.0,0.0,1752681824
pmsm,0.0,0.0,0.176,1752681824
gmmacl-ds,0.0,0.0,0.0,1752681825
gmmacl-ds,0.0,0.0,0.261,1752681825
nsmedsy,0.0,0.0,0.0,1752681825
nsmedsy,0.0,0.0,0.143,1752681825
nos-sc,0.0,0.0,0.0,1752681828
nos-sc,0.0,0.0,0.065,1752681828
njcfts,0.0,0.0,0.0,1752681829
njcfts,0.0,0.0,0.333,1752681829
dprw-hbocwwb,0.0,0.0,0.0,1752681832
dprw-hbocwwb,0.0,0.0,0.14,1752681832
serbpowerf,0.0,0.0,0.0,1752681833
serbpowerf,0.0,0.0,0.15,1752681833
ota-sfi,0.0,0.0,0.0,1752681835
ota-sfi,0.0,0.0,0.176,1752681835
pkvksfatfedap,0.0,0.0,0.0,1752681836
pkvksfatfedap,0.0,0.0,0.115,1752681836
bpsaesj,0.0,0.0,0.0,1752681837
bpsaesj,0.0,0.0,0.136,1752681837
catn,0.0,0.0,0.0,1752681837
catn,0.0,0.0,0.25,1752681837
mraspsly,0.0,0.0,0.0,1752681840
mraspsly,0.0,0.0,0.158,1752681840
kaabocwwb,0.0,0.0,0.0,1752681841
kaabocwwb,0.0,0.0,0.105,1752681841
sdas,0.0,0.0,0.0,1752681843
sdas,0.0,0.0,0.14,1752681843
marriage-of-daughter-of-sc-widow,0.0,0.0,0.0,1752681844
marriage-of-daughter-of-sc-widow,0.0,0.0,0.188,1752681844
atd,0.0,0.0,0.0,1752681846
atd,0.0,0.0,0.3,1752681846
slswe,0.0,0.0,0.0,1752681847
slswe,0.0,0.0,0.2,1752681847
oapc,0.0,0.0,0.0,1752681848
oapc,0.0,0.0,0.207,1752681848
btlpdfp,0.0,0.0,0.0,1752681849
btlpdfp,0.0,0.0,0.087,1752681849
sbvcydpsc,0.0,0.0,0.0,1752681853
sbvcydpsc,0.0,0.0,0.333,1752681853
gfaffeoadp,0.0,0.0,0.0,1752681855
gfaffeoadp,0.0,0.0,0.316,1752681855
sslgiangiaimuif,0.0,0.0,0.0,1752681858
sslgiangiaimuif,0.0,0.0,0.194,1752681858
skksbpa,0.0,0.0,0.0,1752681859
skksbpa,0.0,0.0,0.3,1752681859
mrbpy,0.0,0.0,0.0,1752681861
mrbpy,0.0,0.0,0.333,1752681861
makimstc,0.0,0.0,0.0,1752681862
makimstc,0.0,0.0,0.167,1752681862
badp,0.0,0.0,0.0,1752681864
badp,0.0,0.0,0.25,1752681864
faftcwsb,0.0,0.0,0.0,1752681865
faftcwsb,0.0,0.0,0.24,1752681865
atmtrmr,0.0,0.0,0.0,1752681867
atmtrmr,0.0,0.0,0.273,1752681867
mafa,0.0,0.0,0.0,1752681869
mafa,0.0,0.0,0.25,1752681869
ddanwrasii,0.0,0.0,0.0,1752681871
ddanwrasii,0.0,0.0,0.194,1752681871
pvcppd,0.0,0.0,0.0,1752681873
pvcppd,0.0,0.0,0.182,1752681873
bmsmesgst,0.0,0.0,0.0,1752681876
bmsmesgst,0.0,0.0,0.087,1752681876
pseshsfdc,0.0,0.0,0.0,1752681877
pseshsfdc,0.0,0.0,0.162,1752681877
fansgdcs,0.0,0.0,0.0,1752681879
fansgdcs,0.0,0.0,0.125,1752681879
itg,0.0,0.0,0.0,1752681880
itg,0.0,0.0,0.182,1752681880
vtcta,0.0,0.0,0.0,1752681882
vtcta,0.0,0.0,0.143,1752681882
pybihar,0.0,0.0,0.0,1752681883
pybihar,0.0,0.0,0.207,1752681883
sdt-15drpltpws,0.0,0.0,0.0,1752681886
sdt-15drpltpws,0.0,0.0,0.286,1752681886
plgsfsbu,0.0,0.0,0.0,1752681887
plgsfsbu,0.0,0.0,0.143,1752681887
ppy-jbocwwb,0.0,0.0,0.0,1752681890
ppy-jbocwwb,0.0,0.0,0.143,1752681890
patss,0.0,0.0,0.0,1752681891
patss,0.0,0.0,0.207,1752681891
niti-i,0.0,0.0,0.0,1752681894
niti-i,0.0,0.0,0.094,1752681894
mjsyakm,0.0,0.0,0.0,1752681895
mjsyakm,0.0,0.0,0.176,1752681895
petro-subsidy-for-disabled,0.0,0.0,0.0,1752681896
petro-subsidy-for-disabled,0.0,0.0,0.261,1752681896
ipsftsvmu,0.0,0.0,0.0,1752681898
ipsftsvmu,0.0,0.0,0.107,1752681898
wphbocwwb,0.0,0.0,0.0,1752681900
wphbocwwb,0.0,0.0,0.162,1752681900
rclpmis,0.0,0.0,0.0,1752681902
rclpmis,0.0,0.0,0.316,1752681902
llbip,0.0,0.0,0.0,1752681905
llbip,0.0,0.0,0.12,1752681905
sdt-90drsdtp,0.0,0.0,0.0,1752681905
sdt-90drsdtp,0.0,0.0,0.231,1752681905
trsps,0.0,0.0,0.0,1752681909
trsps,0.0,0.0,0.333,1752681909
ndr-tbocwwb,0.0,0.0,0.0,1752681909
ndr-tbocwwb,0.0,0.0,0.24,1752681909
fapsubnc1t12cw-hlwb,0.0,0.0,0.0,1752681909
fapsubnc1t12cw-hlwb,0.0,0.0,0.115,1752681909
fdbcsc,0.0,0.0,0.0,1752681913
fdbcsc,0.0,0.0,0.207,1752681913
spdmtfptantner,0.0,0.0,0.0,1752681915
spdmtfptantner,0.0,0.0,0.143,1752681915
ddmcs,0.0,0.0,0.0,1752681916
ddmcs,0.0,0.0,0.353,1752681916
ssiemafst,0.0,0.0,0.0,1752681920
ssiemafst,0.0,0.0,0.176,1752681920
cmsrcis,0.0,0.0,0.0,1752681921
cmsrcis,0.0,0.0,0.24,1752681921
sjfs,0.0,0.0,0.0,1752681924
sjfs,0.0,0.0,0.194,1752681924
daors-hlwb,0.0,0.0,0.0,1752681924
daors-hlwb,0.0,0.0,0.12,1752681924
mssp-vm,0.0,0.0,0.0,1752681924
mssp-vm,0.0,0.0,0.14,1752681924
faptchbocwwb,0.0,0.0,0.0,1752681927
faptchbocwwb,0.0,0.0,0.102,1752681927
rmas,0.0,0.0,0.0,1752681927
rmas,0.0,0.0,0.102,1752681927
cmwrs,0.0,0.0,0.0,1752681930
cmwrs,0.0,0.0,0.25,1752681930
gshtn,0.0,0.0,0.0,1752681933
gshtn,0.0,0.0,0.15,1752681933
naospasa-bircarsadu,0.0,0.0,0.0,1752681933
naospasa-bircarsadu,0.0,0.0,0.136,1752681934
apdccsifdsgc,0.0,0.0,0.0,1752681936
apdccsifdsgc,0.0,0.0,0.231,1752681936
e-ggdcapfp,0.0,0.0,0.0,1752681937
e-ggdcapfp,0.0,0.0,0.207,1752681937
cvy-sumcy,0.0,0.0,0.0,1752681937
cvy-sumcy,0.0,0.0,0.162,1752681937
pscp,0.0,0.0,0.0,1752681945
pscp,0.0,0.0,0.273,1752681945
oecp-mea,0.0,0.0,0.0,1752681946
oecp-mea,0.0,0.0,0.162,1752681946
omps,0.0,0.0,0.0,1752681947
omps,0.0,0.0,0.122,1752681947
uatdp,0.0,0.0,0.0,1752681950
uatdp,0.0,0.0,0.214,1752681950
fspip,0.0,0.0,0.0,1752681951
fspip,0.0,0.0,0.12,1752681951
jcbs,0.0,0.0,0.0,1752681954
jcbs,0.0,0.0,0.118,1752681954
ars,0.0,0.0,0.0,1752681954
ars,0.0,0.0,0.231,1752681954
ignvpy,0.0,0.0,0.0,1752681954
ignvpy,0.0,0.0,0.207,1752681955
mcmlfas,0.0,0.0,0.0,1752681960
mcmlfas,0.0,0.0,0.182,1752681960
hpsitc,0.0,0.0,0.0,1752681960
hpsitc,0.0,0.0,0.333,1752681960
ismpsswcec,0.0,0.0,0.0,1752681962
ismpsswcec,0.0,0.0,0.133,1752681962
sppms,0.0,0.0,0.0,1752681963
sppms,0.0,0.0,0.25,1752681963
hsjps,0.0,0.0,0.0,1752681964
hsjps,0.0,0.0,0.136,1752681965
dsaicmas,0.0,0.0,0.0,1752681968
dsaicmas,0.0,0.0,0.154,1752681968
rpa,0.0,0.0,0.0,1752681968
rpa,0.0,0.0,0.171,1752681968
sprcddrbw,0.0,0.0,0.0,1752681969
sprcddrbw,0.0,0.0,0.316,1752681969
sfgsss,0.0,0.0,0.0,1752681974
sfgsss,0.0,0.0,0.261,1752681974
fasetdp,0.0,0.0,0.0,1752681974
fasetdp,0.0,0.0,0.231,1752681974
iaicmc,0.0,0.0,0.0,1752681977
iaicmc,0.0,0.0,0.098,1752681977
jkrmy,0.0,0.0,0.0,1752681980
jkrmy,0.0,0.0,0.133,1752681980
cdpnerqucdy,0.0,0.0,0.0,1752681982
cdpnerqucdy,0.0,0.0,0.24,1752681982
kalia,0.0,0.0,0.0,1752681983
kalia,0.0,0.0,0.167,1752681983
naepwdnaieepwddklspa,0.0,0.0,0.0,1752681984
naepwdnaieepwddklspa,0.0,0.0,0.109,1752681984
jt,0.0,0.0,0.0,1752681984
jt,0.0,0.0,0.188,1752681984
pmfdr,0.0,0.0,0.0,1752681989
pmfdr,0.0,0.0,0.125,1752681989
tcptc,0.0,0.0,0.0,1752681990
tcptc,0.0,0.0,0.316,1752681990
sseg10scp,0.0,0.0,0.0,1752681991
sseg10scp,0.0,0.0,0.15,1752681991
avowwobc,0.0,0.0,0.0,1752681993
avowwobc,0.0,0.0,0.162,1752681993
cctofp,0.0,0.0,0.0,1752681995
cctofp,0.0,0.0,0.2,1752681995
psfa,0.0,0.0,0.0,1752681996
psfa,0.0,0.0,0.273,1752681996
ueeupwd,0.0,0.0,0.0,1752681997
ueeupwd,0.0,0.0,0.188,1752681997
sisfs-fi,0.0,0.0,0.0,1752681997
sisfs-fi,0.0,0.0,0.048,1752681997
ptascsss1112ss,0.0,0.0,0.0,1752682001
ptascsss1112ss,0.0,0.0,0.158,1752682001
rtif,0.0,0.0,0.0,1752682003
rtif,0.0,0.0,0.231,1752682003
ipmptb,0.0,0.0,0.0,1752682004
ipmptb,0.0,0.0,0.2,1752682004
ssmpsn,0.0,0.0,0.0,1752682007
ssmpsn,0.0,0.0,0.207,1752682007
mta,0.0,0.0,0.0,1752682010
mta,0.0,0.0,0.333,1752682010
fmh,0.0,0.0,0.0,1752682010
fmh,0.0,0.0,0.13,1752682010
jssk,0.0,0.0,0.0,1752682010
jssk,0.0,0.0,0.24,1752682010
dan,0.0,0.0,0.0,1752682011
dan,0.0,0.0,0.25,1752682011
fatpsfha,0.0,0.0,0.0,1752682015
fatpsfha,0.0,0.0,0.353,1752682015
wos-b,0.0,0.0,0.0,1752682018
wos-b,0.0,0.0,0.071,1752682018
ngy,0.0,0.0,0.0,1752682019
ngy,0.0,0.0,0.115,1752682019
fmscspscc,0.0,0.0,0.0,1752682020
fmscspscc,0.0,0.0,0.545,1752682020
ysrvm,0.0,0.0,0.0,1752682024
ysrvm,0.0,0.0,0.133,1752682024
pmfby,0.0,0.0,0.0,1752682024
pmfby,0.0,0.0,0.136,1752682024
gmwesma-lsg,0.0,0.0,0.0,1752682024
gmwesma-lsg,0.0,0.0,0.188,1752682024
ds-aandn,0.0,0.0,0.0,1752682025
ds-aandn,0.0,0.0,0.167,1752682025
ddugku,0.0,0.0,0.0,1752682027
ddugku,0.0,0.0,0.107,1752682027
wbisscis,0.0,0.0,0.0,1752682031
wbisscis,0.0,0.0,0.08,1752682031
maapbandocwwb,0.0,0.0,0.0,1752682031
maapbandocwwb,0.0,0.0,0.353,1752682031
isdane,0.0,0.0,0.0,1752682033
isdane,0.0,0.0,0.207,1752682033
cbtfw60ya-p,0.0,0.0,0.0,1752682037
cbtfw60ya-p,0.0,0.0,0.4,1752682037
nssfp,0.0,0.0,0.0,1752682037
nssfp,0.0,0.0,0.14,1752682037
afpoaa,0.0,0.0,0.0,1752682037
afpoaa,0.0,0.0,0.24,1752682037
gopinath-munde-shetkari-apghat-suraksha-sanugrah-audhan-yojana,0.0,0.0,0.0,1752682037
gopinath-munde-shetkari-apghat-suraksha-sanugrah-audhan-yojana,0.0,0.0,0.154,1752682037
pmjdy,0.0,0.0,0.0,1752682040
pmjdy,0.0,0.0,0.109,1752682040
ypidnabftcw,0.0,0.0,0.0,1752682043
ypidnabftcw,0.0,0.0,0.162,1752682043
asfrfevcsea,0.0,0.0,0.0,1752682043
asfrfevcsea,0.0,0.0,0.188,1752682043
famtw,0.0,0.0,0.0,1752682045
famtw,0.0,0.0,0.15,1752682045
seh-tmdummapuy,0.0,0.0,0.0,1752682049
seh-tmdummapuy,0.0,0.0,0.286,1752682049
lbssf-gtl,0.0,0.0,0.0,1752682049
lbssf-gtl,0.0,0.0,0.107,1752682049
mawlftcw,0.0,0.0,0.0,1752682050
mawlftcw,0.0,0.0,0.188,1752682050
gqcrc,0.0,0.0,0.0,1752682050
gqcrc,0.0,0.0,0.128,1752682050
sahayta,0.0,0.0,0.0,1752682052
sahayta,0.0,0.0,0.171,1752682052
giatb,0.0,0.0,0.0,1752682055
giatb,0.0,0.0,0.545,1752682055
am-gris,0.0,0.0,0.0,1752682056
am-gris,0.0,0.0,0.375,1752682056
lbssk-sms,0.0,0.0,0.0,1752682056
lbssk-sms,0.0,0.0,0.107,1752682056
apds,0.0,0.0,0.0,1752682062
apds,0.0,0.0,0.333,1752682062
adtwsfe,0.0,0.0,0.0,1752682064
adtwsfe,0.0,0.0,0.462,1752682064
nsych,0.0,0.0,0.0,1752682064
nsych,0.0,0.0,0.182,1752682064
psft,0.0,0.0,0.0,1752682064
psft,0.0,0.0,0.2,1752682064
spwfrpsmb-faascdmf,0.0,0.0,0.0,1752682066
spwfrpsmb-faascdmf,0.0,0.0,0.188,1752682066
dbftcwwb,0.0,0.0,0.0,1752682067
dbftcwwb,0.0,0.0,0.24,1752682067
dlbe,0.0,0.0,0.0,1752682070
dlbe,0.0,0.0,0.24,1752682070
mvyspy,0.0,0.0,0.0,1752682072
mvyspy,0.0,0.0,0.162,1752682072
ssds,0.0,0.0,0.0,1752682076
ssds,0.0,0.0,0.2,1752682076
makbocwwb,0.0,0.0,0.0,1752682077
makbocwwb,0.0,0.0,0.097,1752682077
tecis,0.0,0.0,0.0,1752682078
tecis,0.0,0.0,0.2,1752682078
nreis,0.0,0.0,0.0,1752682078
nreis,0.0,0.0,0.207,1752682078
ismpsssqc,0.0,0.0,0.0,1752682079
ismpsssqc,0.0,0.0,0.136,1752682079
mabcstss,0.0,0.0,0.0,1752682080
mabcstss,0.0,0.0,0.182,1752682080
jh,0.0,0.0,0.0,1752682084
jh,0.0,0.0,0.154,1752682084
ssbc,0.0,0.0,0.0,1752682086
ssbc,0.0,0.0,0.194,1752682086
needs,0.0,0.0,0.0,1752682090
needs,0.0,0.0,0.086,1752682090
tmtsbg-pme,0.0,0.0,0.0,1752682092
tmtsbg-pme,0.0,0.0,0.188,1752682092
ismpsscis,0.0,0.0,0.0,1752682092
ismpsscis,0.0,0.0,0.143,1752682092
kapy,0.0,0.0,0.0,1752682093
kapy,0.0,0.0,0.286,1752682093
iflcbocwwb,0.0,0.0,0.0,1752682094
iflcbocwwb,0.0,0.0,0.105,1752682094
socka-tn,0.0,0.0,0.0,1752682096
socka-tn,0.0,0.0,0.261,1752682096
dgy,0.0,0.0,0.0,1752682099
dgy,0.0,0.0,0.143,1752682099
mkvymp,0.0,0.0,0.0,1752682101
mkvymp,0.0,0.0,0.207,1752682101
ai-rtf,0.0,0.0,0.0,1752682104
ai-rtf,0.0,0.0,0.078,1752682104
yipjk,0.0,0.0,0.0,1752682107
yipjk,0.0,0.0,0.158,1752682107
speoscelu,0.0,0.0,0.0,1752682107
speoscelu,0.0,0.0,0.105,1752682107
uea,0.0,0.0,0.0,1752682108
uea,0.0,0.0,0.176,1752682108
pgsgategpatqspmtmempugc,0.0,0.0,0.0,1752682108
pgsgategpatqspmtmempugc,0.0,0.0,0.087,1752682108
dapjsss,0.0,0.0,0.0,1752682110
dapjsss,0.0,0.0,0.207,1752682110
bns,0.0,0.0,0.0,1752682112
bns,0.0,0.0,0.222,1752682112
skgbcsy,0.0,0.0,0.0,1752682114
skgbcsy,0.0,0.0,0.158,1752682114
kmymp,0.0,0.0,0.0,1752682118
kmymp,0.0,0.0,0.3,1752682118
giatngorhcavpusd,0.0,0.0,0.0,1752682121
giatngorhcavpusd,0.0,0.0,0.231,1752682121
moefccis,0.0,0.0,0.0,1752682121
moefccis,0.0,0.0,0.176,1752682121
mssp-uw,0.0,0.0,0.0,1752682122
mssp-uw,0.0,0.0,0.092,1752682122
clssmig,0.0,0.0,0.0,1752682122
clssmig,0.0,0.0,0.115,1752682122
hoapdvsra,0.0,0.0,0.0,1752682123
hoapdvsra,0.0,0.0,0.286,1752682123
qip,0.0,0.0,0.0,1752682126
qip,0.0,0.0,0.105,1752682126
cmchis-tn,0.0,0.0,0.0,1752682129
cmchis-tn,0.0,0.0,0.4,1752682129
dp-cmsguy,0.0,0.0,0.0,1752682131
dp-cmsguy,0.0,0.0,0.222,1752682131
fatngo,0.0,0.0,0.0,1752682136
fatngo,0.0,0.0,0.462,1752682136
sprs,0.0,0.0,0.0,1752682136
makabbocwwb,0.0,0.0,0.0,1752682136
sprs,0.0,0.0,0.052,1752682136
makabbocwwb,0.0,0.0,0.088,1752682136
fawwdf,0.0,0.0,0.0,1752682136
fawwdf,0.0,0.0,0.188,1752682137
thgmbs,0.0,0.0,0.0,1752682137
thgmbs,0.0,0.0,0.154,1752682137
scss,0.0,0.0,0.0,1752682140
scss,0.0,0.0,0.207,1752682140
ofoe,0.0,0.0,0.0,1752682142
ofoe,0.0,0.0,0.122,1752682142
vidya,0.0,0.0,0.0,1752682144
vidya,0.0,0.0,0.24,1752682144
pbs-hbocwwb,0.0,0.0,0.0,1752682148
pbs-hbocwwb,0.0,0.0,0.12,1752682148
cmmfi,0.0,0.0,0.0,1752682149
pdfscstc,0.0,0.0,0.0,1752682149
cmmfi,0.0,0.0,0.194,1752682149
pdfscstc,0.0,0.0,0.067,1752682149
mgod,0.0,0.0,0.0,1752682150
mgod,0.0,0.0,0.154,1752682150
gvatbshsdocfvs,0.0,0.0,0.0,1752682150
gvatbshsdocfvs,0.0,0.0,0.115,1752682150
cm-swaniyojan-yojana,0.0,0.0,0.0,1752682153
cm-swaniyojan-yojana,0.0,0.0,0.2,1752682153
sdsspd,0.0,0.0,0.0,1752682156
sdsspd,0.0,0.0,0.111,1752682156
atppe,0.0,0.0,0.0,1752682159
atppe,0.0,0.0,0.125,1752682159
gws,0.0,0.0,0.0,1752682162
gws,0.0,0.0,0.462,1752682162
nssw,0.0,0.0,0.0,1752682164
nssw,0.0,0.0,0.176,1752682164
asymp,0.0,0.0,0.0,1752682164
asymp,0.0,0.0,0.194,1752682164
ssieemaf,0.0,0.0,0.0,1752682165
ssieemaf,0.0,0.0,0.176,1752682165
nsbgs,0.0,0.0,0.0,1752682165
nsbgs,0.0,0.0,0.3,1752682165
dmochn,0.0,0.0,0.0,1752682168
dmochn,0.0,0.0,0.375,1752682168
asfcw,0.0,0.0,0.0,1752682171
asfcw,0.0,0.0,0.3,1752682171
ira-wrflsncs,0.0,0.0,0.0,1752682173
ira-wrflsncs,0.0,0.0,0.2,1752682173
csy-j,0.0,0.0,0.0,1752682176
csy-j,0.0,0.0,0.171,1752682176
dacssiselosobcebc,0.0,0.0,0.0,1752682178
dacssiselosobcebc,0.0,0.0,0.176,1752682178
serb-star,0.0,0.0,0.0,1752682178
serb-star,0.0,0.0,0.15,1752682178
smaspg,0.0,0.0,0.0,1752682178
smaspg,0.0,0.0,0.3,1752682178
svnspy,0.0,0.0,0.0,1752682179
svnspy,0.0,0.0,0.3,1752682179
nmeo-op,0.0,0.0,0.0,1752682182
nmeo-op,0.0,0.0,0.462,1752682182
bsjis,0.0,0.0,0.0,1752682185
bsjis,0.0,0.0,0.194,1752682185
cmat-ap,0.0,0.0,0.0,1752682187
cmat-ap,0.0,0.0,0.286,1752682187
sasy,0.0,0.0,0.0,1752682189
sasy,0.0,0.0,0.167,1752682189
hesdgs,0.0,0.0,0.0,1752682191
hesdgs,0.0,0.0,0.15,1752682191
pscbocw,0.0,0.0,0.0,1752682191
vfmbs,0.0,0.0,0.0,1752682191
pscbocw,0.0,0.0,0.273,1752682191
vfmbs,0.0,0.0,0.188,1752682191
famcofg,0.0,0.0,0.0,1752682192
famcofg,0.0,0.0,0.136,1752682192
pktnampy,0.0,0.0,0.0,1752682194
pktnampy,0.0,0.0,0.146,1752682194
absy,0.0,0.0,0.0,1752682199
absy,0.0,0.0,0.154,1752682199
e-yuvase-yuvac,0.0,0.0,0.0,1752682200
e-yuvase-yuvac,0.0,0.0,0.107,1752682200
evrmnmasfdopwsii,0.0,0.0,0.0,1752682203
evrmnmasfdopwsii,0.0,0.0,0.15,1752682203
soegftporboa,0.0,0.0,0.0,1752682206
soegftporboa,0.0,0.0,0.316,1752682206
oapsucmupt,0.0,0.0,0.0,1752682206
oapsucmupt,0.0,0.0,0.207,1752682206
suvesfwcpbocwwb,0.0,0.0,0.0,1752682206
suvesfwcpbocwwb,0.0,0.0,0.082,1752682206
dvps,0.0,0.0,0.0,1752682207
dvps,0.0,0.0,0.167,1752682207
gspmsfv,0.0,0.0,0.0,1752682207
gspmsfv,0.0,0.0,0.188,1752682207
tsnucy,0.0,0.0,0.0,1752682212
tsnucy,0.0,0.0,0.146,1752682212
mj-fapm,0.0,0.0,0.0,1752682215
mj-fapm,0.0,0.0,0.133,1752682215
nts-pg,0.0,0.0,0.0,1752682217
nts-pg,0.0,0.0,0.4,1752682217
chief-minister-sustainable-agriculture-irrigation-scheme,0.0,0.0,0.0,1752682219
chief-minister-sustainable-agriculture-irrigation-scheme,0.0,0.0,0.154,1752682219
rksyr,0.0,0.0,0.0,1752682219
rksyr,0.0,0.0,0.222,1752682219
cisitites-mesifai,0.0,0.0,0.0,1752682220
cisitites-mesifai,0.0,0.0,0.207,1752682220
